ID,val
/data/khokhlov/datasets/OSM_processed_margo/train/00000029_img.png,0.383369446
/data/khokhlov/datasets/OSM_processed_margo/train/00000100_img.png,0.147827148
/data/khokhlov/datasets/OSM_processed_margo/train/00000101_img.png,0.240989685
/data/khokhlov/datasets/OSM_processed_margo/train/00000102_img.png,0.264148712
/data/khokhlov/datasets/OSM_processed_margo/train/00000103_img.png,0.241706848
/data/khokhlov/datasets/OSM_processed_margo/train/00000104_img.png,0.396747589
/data/khokhlov/datasets/OSM_processed_margo/train/00000105_img.png,0.139347076
/data/khokhlov/datasets/OSM_processed_margo/train/00000106_img.png,0.322719574
/data/khokhlov/datasets/OSM_processed_margo/train/00000107_img.png,0.267227173
/data/khokhlov/datasets/OSM_processed_margo/train/00000108_img.png,0.262336731
/data/khokhlov/datasets/OSM_processed_margo/train/00000109_img.png,0.306793213
/data/khokhlov/datasets/OSM_processed_margo/train/00000110_img.png,0.175907135
/data/khokhlov/datasets/OSM_processed_margo/train/00000111_img.png,0.283485413
/data/khokhlov/datasets/OSM_processed_margo/train/00000112_img.png,0.051998138
/data/khokhlov/datasets/OSM_processed_margo/train/00000113_img.png,0.241889954
/data/khokhlov/datasets/OSM_processed_margo/train/00000114_img.png,0.146858215
/data/khokhlov/datasets/OSM_processed_margo/train/00000115_img.png,0.192115784
/data/khokhlov/datasets/OSM_processed_margo/train/00000116_img.png,0.317333221
/data/khokhlov/datasets/OSM_processed_margo/train/00000117_img.png,0.240562439
/data/khokhlov/datasets/OSM_processed_margo/train/00000118_img.png,0.241962433
/data/khokhlov/datasets/OSM_processed_margo/train/00000119_img.png,0.326332092
/data/khokhlov/datasets/OSM_processed_margo/train/00000120_img.png,0.168720245
/data/khokhlov/datasets/OSM_processed_margo/train/00000121_img.png,0.263034821
/data/khokhlov/datasets/OSM_processed_margo/train/00000122_img.png,0.281303406
/data/khokhlov/datasets/OSM_processed_margo/train/00000123_img.png,0.306999207
/data/khokhlov/datasets/OSM_processed_margo/train/00000124_img.png,0.35565567
/data/khokhlov/datasets/OSM_processed_margo/train/00000200_img.png,0.482952118
/data/khokhlov/datasets/OSM_processed_margo/train/00000201_img.png,0.319908142
/data/khokhlov/datasets/OSM_processed_margo/train/00000202_img.png,0.404685974
/data/khokhlov/datasets/OSM_processed_margo/train/00000203_img.png,0.248085022
/data/khokhlov/datasets/OSM_processed_margo/train/00000204_img.png,0.352012634
/data/khokhlov/datasets/OSM_processed_margo/train/00000205_img.png,0.248420715
/data/khokhlov/datasets/OSM_processed_margo/train/00000206_img.png,0.120868683
/data/khokhlov/datasets/OSM_processed_margo/train/00000207_img.png,0.437885284
/data/khokhlov/datasets/OSM_processed_margo/train/00000208_img.png,0.339675903
/data/khokhlov/datasets/OSM_processed_margo/train/00000209_img.png,0.233440399
/data/khokhlov/datasets/OSM_processed_margo/train/00000210_img.png,0.280254364
/data/khokhlov/datasets/OSM_processed_margo/train/00000211_img.png,0.3163414
/data/khokhlov/datasets/OSM_processed_margo/train/00000212_img.png,0.000953674
/data/khokhlov/datasets/OSM_processed_margo/train/00000213_img.png,0.369953156
/data/khokhlov/datasets/OSM_processed_margo/train/00000214_img.png,0.249225616
/data/khokhlov/datasets/OSM_processed_margo/train/00000215_img.png,0.52878952
/data/khokhlov/datasets/OSM_processed_margo/train/00000216_img.png,0.336963654
/data/khokhlov/datasets/OSM_processed_margo/train/00000217_img.png,0.441364288
/data/khokhlov/datasets/OSM_processed_margo/train/00000218_img.png,0.095672607
/data/khokhlov/datasets/OSM_processed_margo/train/00000219_img.png,0.18945694
/data/khokhlov/datasets/OSM_processed_margo/train/00000220_img.png,0.185146332
/data/khokhlov/datasets/OSM_processed_margo/train/00000221_img.png,0.309539795
/data/khokhlov/datasets/OSM_processed_margo/train/00000222_img.png,0.206390381
/data/khokhlov/datasets/OSM_processed_margo/train/00000223_img.png,0.39081192
/data/khokhlov/datasets/OSM_processed_margo/train/00000224_img.png,0.28395462
/data/khokhlov/datasets/OSM_processed_margo/train/00000225_img.png,0.434253693
/data/khokhlov/datasets/OSM_processed_margo/train/00000226_img.png,0.234855652
/data/khokhlov/datasets/OSM_processed_margo/train/00000227_img.png,0.428237915
/data/khokhlov/datasets/OSM_processed_margo/train/00000228_img.png,0.163280487
/data/khokhlov/datasets/OSM_processed_margo/train/00000229_img.png,0.363960266
/data/khokhlov/datasets/OSM_processed_margo/train/00000300_img.png,0.258975983
/data/khokhlov/datasets/OSM_processed_margo/train/00000301_img.png,0.307868958
/data/khokhlov/datasets/OSM_processed_margo/train/00000302_img.png,0.160766602
/data/khokhlov/datasets/OSM_processed_margo/train/00000303_img.png,0.231998444
/data/khokhlov/datasets/OSM_processed_margo/train/00000304_img.png,0.173061371
/data/khokhlov/datasets/OSM_processed_margo/train/00000305_img.png,0.271209717
/data/khokhlov/datasets/OSM_processed_margo/train/00000306_img.png,0.48997879
/data/khokhlov/datasets/OSM_processed_margo/train/00000307_img.png,0.35900116
/data/khokhlov/datasets/OSM_processed_margo/train/00000308_img.png,0.197723389
/data/khokhlov/datasets/OSM_processed_margo/train/00000309_img.png,0.325958252
/data/khokhlov/datasets/OSM_processed_margo/train/00000310_img.png,0.223567963
/data/khokhlov/datasets/OSM_processed_margo/train/00000311_img.png,0.33625412
/data/khokhlov/datasets/OSM_processed_margo/train/00000312_img.png,0.209083557
/data/khokhlov/datasets/OSM_processed_margo/train/00000313_img.png,0.360496521
/data/khokhlov/datasets/OSM_processed_margo/train/00000314_img.png,0.054813385
/data/khokhlov/datasets/OSM_processed_margo/train/00000315_img.png,0.467761993
/data/khokhlov/datasets/OSM_processed_margo/train/00000316_img.png,0.107200623
/data/khokhlov/datasets/OSM_processed_margo/train/00000317_img.png,0.396999359
/data/khokhlov/datasets/OSM_processed_margo/train/00000318_img.png,0.232460022
/data/khokhlov/datasets/OSM_processed_margo/train/00000319_img.png,0.33499527
/data/khokhlov/datasets/OSM_processed_margo/train/00000320_img.png,0.107723236
/data/khokhlov/datasets/OSM_processed_margo/train/00000321_img.png,0.178249359
/data/khokhlov/datasets/OSM_processed_margo/train/00000322_img.png,0.171508789
/data/khokhlov/datasets/OSM_processed_margo/train/00000323_img.png,0.306686401
/data/khokhlov/datasets/OSM_processed_margo/train/00000324_img.png,0.194900513
/data/khokhlov/datasets/OSM_processed_margo/train/00000325_img.png,0.327232361
/data/khokhlov/datasets/OSM_processed_margo/train/00000326_img.png,0.217353821
/data/khokhlov/datasets/OSM_processed_margo/train/00000327_img.png,0.355224609
/data/khokhlov/datasets/OSM_processed_margo/train/00000328_img.png,0.299728394
/data/khokhlov/datasets/OSM_processed_margo/train/00000329_img.png,0.270801544
/data/khokhlov/datasets/OSM_processed_margo/train/00000400_img.png,0.177864075
/data/khokhlov/datasets/OSM_processed_margo/train/00000401_img.png,0.547531128
/data/khokhlov/datasets/OSM_processed_margo/train/00000402_img.png,0.289554596
/data/khokhlov/datasets/OSM_processed_margo/train/00000403_img.png,0.321048737
/data/khokhlov/datasets/OSM_processed_margo/train/00000404_img.png,0.216907501
/data/khokhlov/datasets/OSM_processed_margo/train/00000405_img.png,0.193946838
/data/khokhlov/datasets/OSM_processed_margo/train/00000406_img.png,0.255298615
/data/khokhlov/datasets/OSM_processed_margo/train/00000407_img.png,0.119922638
/data/khokhlov/datasets/OSM_processed_margo/train/00000408_img.png,0.211433411
/data/khokhlov/datasets/OSM_processed_margo/train/00000409_img.png,0.173339844
/data/khokhlov/datasets/OSM_processed_margo/train/00000410_img.png,0.266166687
/data/khokhlov/datasets/OSM_processed_margo/train/00000411_img.png,0.327075958
/data/khokhlov/datasets/OSM_processed_margo/train/00000412_img.png,0.303352356
/data/khokhlov/datasets/OSM_processed_margo/train/00000413_img.png,0.276817322
/data/khokhlov/datasets/OSM_processed_margo/train/00000414_img.png,0.189273834
/data/khokhlov/datasets/OSM_processed_margo/train/00000415_img.png,0.190467834
/data/khokhlov/datasets/OSM_processed_margo/train/00000416_img.png,0.367416382
/data/khokhlov/datasets/OSM_processed_margo/train/00000417_img.png,0.245346069
/data/khokhlov/datasets/OSM_processed_margo/train/00000418_img.png,0.372314453
/data/khokhlov/datasets/OSM_processed_margo/train/00000419_img.png,0.187942505
/data/khokhlov/datasets/OSM_processed_margo/train/00000420_img.png,0.258541107
/data/khokhlov/datasets/OSM_processed_margo/train/00000421_img.png,0.315582275
/data/khokhlov/datasets/OSM_processed_margo/train/00000422_img.png,0.280788422
/data/khokhlov/datasets/OSM_processed_margo/train/00000423_img.png,0.396118164
/data/khokhlov/datasets/OSM_processed_margo/train/00000424_img.png,0.240310669
/data/khokhlov/datasets/OSM_processed_margo/train/00000500_img.png,0.234867096
/data/khokhlov/datasets/OSM_processed_margo/train/00000501_img.png,0.328479767
/data/khokhlov/datasets/OSM_processed_margo/train/00000502_img.png,0.198028564
/data/khokhlov/datasets/OSM_processed_margo/train/00000503_img.png,0.342365265
/data/khokhlov/datasets/OSM_processed_margo/train/00000504_img.png,0.184238434
/data/khokhlov/datasets/OSM_processed_margo/train/00000505_img.png,0.329353333
/data/khokhlov/datasets/OSM_processed_margo/train/00000506_img.png,0.359413147
/data/khokhlov/datasets/OSM_processed_margo/train/00000507_img.png,0.507656097
/data/khokhlov/datasets/OSM_processed_margo/train/00000508_img.png,0.203357697
/data/khokhlov/datasets/OSM_processed_margo/train/00000509_img.png,0.264690399
/data/khokhlov/datasets/OSM_processed_margo/train/00000510_img.png,0.300144196
/data/khokhlov/datasets/OSM_processed_margo/train/00000511_img.png,0.217826843
/data/khokhlov/datasets/OSM_processed_margo/train/00000512_img.png,0.356395721
/data/khokhlov/datasets/OSM_processed_margo/train/00000513_img.png,0.349395752
/data/khokhlov/datasets/OSM_processed_margo/train/00000514_img.png,0.17950058
/data/khokhlov/datasets/OSM_processed_margo/train/00000515_img.png,0.348670959
/data/khokhlov/datasets/OSM_processed_margo/train/00000516_img.png,0.18995285
/data/khokhlov/datasets/OSM_processed_margo/train/00000517_img.png,0.235557556
/data/khokhlov/datasets/OSM_processed_margo/train/00000518_img.png,0.335548401
/data/khokhlov/datasets/OSM_processed_margo/train/00000519_img.png,0.339935303
/data/khokhlov/datasets/OSM_processed_margo/train/00000520_img.png,0.211784363
/data/khokhlov/datasets/OSM_processed_margo/train/00000521_img.png,0.333450317
/data/khokhlov/datasets/OSM_processed_margo/train/00000522_img.png,0.18056488
/data/khokhlov/datasets/OSM_processed_margo/train/00000523_img.png,0.168964386
/data/khokhlov/datasets/OSM_processed_margo/train/00000524_img.png,0.293621063
/data/khokhlov/datasets/OSM_processed_margo/train/00000525_img.png,0.361476898
/data/khokhlov/datasets/OSM_processed_margo/train/00000526_img.png,0.235309601
/data/khokhlov/datasets/OSM_processed_margo/train/00000527_img.png,0.330646515
/data/khokhlov/datasets/OSM_processed_margo/train/00000528_img.png,0.274478912
/data/khokhlov/datasets/OSM_processed_margo/train/00000529_img.png,0.19241333
/data/khokhlov/datasets/OSM_processed_margo/train/00000600_img.png,0.374065399
/data/khokhlov/datasets/OSM_processed_margo/train/00000601_img.png,0.256690979
/data/khokhlov/datasets/OSM_processed_margo/train/00000602_img.png,0.31584549
/data/khokhlov/datasets/OSM_processed_margo/train/00000603_img.png,0.281280518
/data/khokhlov/datasets/OSM_processed_margo/train/00000604_img.png,0.247066498
/data/khokhlov/datasets/OSM_processed_margo/train/00000605_img.png,0.231796265
/data/khokhlov/datasets/OSM_processed_margo/train/00000606_img.png,0.206565857
/data/khokhlov/datasets/OSM_processed_margo/train/00000607_img.png,0.193965912
/data/khokhlov/datasets/OSM_processed_margo/train/00000608_img.png,0.324993134
/data/khokhlov/datasets/OSM_processed_margo/train/00000609_img.png,0.217796326
/data/khokhlov/datasets/OSM_processed_margo/train/00000610_img.png,0.317047119
/data/khokhlov/datasets/OSM_processed_margo/train/00000611_img.png,0.320861816
/data/khokhlov/datasets/OSM_processed_margo/train/00000612_img.png,0.323856354
/data/khokhlov/datasets/OSM_processed_margo/train/00000613_img.png,0.253616333
/data/khokhlov/datasets/OSM_processed_margo/train/00000614_img.png,0.341827393
/data/khokhlov/datasets/OSM_processed_margo/train/00000615_img.png,0.231147766
/data/khokhlov/datasets/OSM_processed_margo/train/00000616_img.png,0.376060486
/data/khokhlov/datasets/OSM_processed_margo/train/00000617_img.png,0.135829926
/data/khokhlov/datasets/OSM_processed_margo/train/00000618_img.png,0.351795197
/data/khokhlov/datasets/OSM_processed_margo/train/00000619_img.png,0.242336273
/data/khokhlov/datasets/OSM_processed_margo/train/00000620_img.png,0.389198303
/data/khokhlov/datasets/OSM_processed_margo/train/00000621_img.png,0.307907104
/data/khokhlov/datasets/OSM_processed_margo/train/00000622_img.png,0.284236908
/data/khokhlov/datasets/OSM_processed_margo/train/00000623_img.png,0.173374176
/data/khokhlov/datasets/OSM_processed_margo/train/00000624_img.png,0.381175995
/data/khokhlov/datasets/OSM_processed_margo/train/00000625_img.png,0.188163757
/data/khokhlov/datasets/OSM_processed_margo/train/00000626_img.png,0.271636963
/data/khokhlov/datasets/OSM_processed_margo/train/00000627_img.png,0.303386688
/data/khokhlov/datasets/OSM_processed_margo/train/00000628_img.png,0.247177124
/data/khokhlov/datasets/OSM_processed_margo/train/00000629_img.png,0.160514832
/data/khokhlov/datasets/OSM_processed_margo/train/00000700_img.png,0.262168884
/data/khokhlov/datasets/OSM_processed_margo/train/00000701_img.png,0.289424896
/data/khokhlov/datasets/OSM_processed_margo/train/00000702_img.png,0.307876587
/data/khokhlov/datasets/OSM_processed_margo/train/00000703_img.png,0.457717896
/data/khokhlov/datasets/OSM_processed_margo/train/00000704_img.png,0.335056305
/data/khokhlov/datasets/OSM_processed_margo/train/00000705_img.png,0.049736023
/data/khokhlov/datasets/OSM_processed_margo/train/00000706_img.png,0.295200348
/data/khokhlov/datasets/OSM_processed_margo/train/00000707_img.png,0.374385834
/data/khokhlov/datasets/OSM_processed_margo/train/00000708_img.png,0.400485992
/data/khokhlov/datasets/OSM_processed_margo/train/00000709_img.png,0.291511536
/data/khokhlov/datasets/OSM_processed_margo/train/00000710_img.png,0.300022125
/data/khokhlov/datasets/OSM_processed_margo/train/00000711_img.png,0.415344238
/data/khokhlov/datasets/OSM_processed_margo/train/00000712_img.png,0.433235168
/data/khokhlov/datasets/OSM_processed_margo/train/00000713_img.png,0.296329498
/data/khokhlov/datasets/OSM_processed_margo/train/00000714_img.png,0.284866333
/data/khokhlov/datasets/OSM_processed_margo/train/00000715_img.png,0.345596313
/data/khokhlov/datasets/OSM_processed_margo/train/00000716_img.png,0.211650848
/data/khokhlov/datasets/OSM_processed_margo/train/00000717_img.png,0.244441986
/data/khokhlov/datasets/OSM_processed_margo/train/00000718_img.png,0.213886261
/data/khokhlov/datasets/OSM_processed_margo/train/00000719_img.png,0.162044525
/data/khokhlov/datasets/OSM_processed_margo/train/00000720_img.png,0.383914948
/data/khokhlov/datasets/OSM_processed_margo/train/00000721_img.png,0.258014679
/data/khokhlov/datasets/OSM_processed_margo/train/00000722_img.png,0.244441986
/data/khokhlov/datasets/OSM_processed_margo/train/00000723_img.png,0.201316833
/data/khokhlov/datasets/OSM_processed_margo/train/00000724_img.png,0.169651031
/data/khokhlov/datasets/OSM_processed_margo/train/00000800_img.png,0.348148346
/data/khokhlov/datasets/OSM_processed_margo/train/00000801_img.png,0.341983795
/data/khokhlov/datasets/OSM_processed_margo/train/00000802_img.png,0.223381042
/data/khokhlov/datasets/OSM_processed_margo/train/00000803_img.png,0.339420319
/data/khokhlov/datasets/OSM_processed_margo/train/00000804_img.png,0.352851868
/data/khokhlov/datasets/OSM_processed_margo/train/00000805_img.png,0.224739075
/data/khokhlov/datasets/OSM_processed_margo/train/00000806_img.png,0.335388184
/data/khokhlov/datasets/OSM_processed_margo/train/00000807_img.png,0.368499756
/data/khokhlov/datasets/OSM_processed_margo/train/00000808_img.png,0.211761475
/data/khokhlov/datasets/OSM_processed_margo/train/00000809_img.png,0.33644104
/data/khokhlov/datasets/OSM_processed_margo/train/00000810_img.png,0.321395874
/data/khokhlov/datasets/OSM_processed_margo/train/00000811_img.png,0.193523407
/data/khokhlov/datasets/OSM_processed_margo/train/00000812_img.png,0.390911102
/data/khokhlov/datasets/OSM_processed_margo/train/00000813_img.png,0.362968445
/data/khokhlov/datasets/OSM_processed_margo/train/00000814_img.png,0.231578827
/data/khokhlov/datasets/OSM_processed_margo/train/00000815_img.png,0.428268433
/data/khokhlov/datasets/OSM_processed_margo/train/00000816_img.png,0.401065826
/data/khokhlov/datasets/OSM_processed_margo/train/00000817_img.png,0.272125244
/data/khokhlov/datasets/OSM_processed_margo/train/00000818_img.png,0.255950928
/data/khokhlov/datasets/OSM_processed_margo/train/00000819_img.png,0.300197601
/data/khokhlov/datasets/OSM_processed_margo/train/00000820_img.png,0.210552216
/data/khokhlov/datasets/OSM_processed_margo/train/00000821_img.png,0.335048676
/data/khokhlov/datasets/OSM_processed_margo/train/00000822_img.png,0.353839874
/data/khokhlov/datasets/OSM_processed_margo/train/00000823_img.png,0.248382568
/data/khokhlov/datasets/OSM_processed_margo/train/00000900_img.png,0.409294128
/data/khokhlov/datasets/OSM_processed_margo/train/00000901_img.png,0.493465424
/data/khokhlov/datasets/OSM_processed_margo/train/00000902_img.png,0.270141602
/data/khokhlov/datasets/OSM_processed_margo/train/00000903_img.png,0.489261627
/data/khokhlov/datasets/OSM_processed_margo/train/00000904_img.png,0.396369934
/data/khokhlov/datasets/OSM_processed_margo/train/00000905_img.png,0.159690857
/data/khokhlov/datasets/OSM_processed_margo/train/00000906_img.png,0.468128204
/data/khokhlov/datasets/OSM_processed_margo/train/00000907_img.png,0.408218384
/data/khokhlov/datasets/OSM_processed_margo/train/00000908_img.png,0.221260071
/data/khokhlov/datasets/OSM_processed_margo/train/00000909_img.png,0.520812988
/data/khokhlov/datasets/OSM_processed_margo/train/00000910_img.png,0.288463593
/data/khokhlov/datasets/OSM_processed_margo/train/00000911_img.png,0.355552673
/data/khokhlov/datasets/OSM_processed_margo/train/00000912_img.png,0.331790924
/data/khokhlov/datasets/OSM_processed_margo/train/00000913_img.png,0.263061523
/data/khokhlov/datasets/OSM_processed_margo/train/00000914_img.png,0.229934692
/data/khokhlov/datasets/OSM_processed_margo/train/00000915_img.png,0.340053558
/data/khokhlov/datasets/OSM_processed_margo/train/00000916_img.png,0.405601501
/data/khokhlov/datasets/OSM_processed_margo/train/00000917_img.png,0.316680908
/data/khokhlov/datasets/OSM_processed_margo/train/00000918_img.png,0.28188324
/data/khokhlov/datasets/OSM_processed_margo/train/00000919_img.png,0.326881409
/data/khokhlov/datasets/OSM_processed_margo/train/00000920_img.png,0.186576843
/data/khokhlov/datasets/OSM_processed_margo/train/00000921_img.png,0.303966522
/data/khokhlov/datasets/OSM_processed_margo/train/00000922_img.png,0.288730621
/data/khokhlov/datasets/OSM_processed_margo/train/00000923_img.png,0.288536072
/data/khokhlov/datasets/OSM_processed_margo/train/00000924_img.png,0.240394592
/data/khokhlov/datasets/OSM_processed_margo/train/00000925_img.png,0.303951263
/data/khokhlov/datasets/OSM_processed_margo/train/00000926_img.png,0.13899231
/data/khokhlov/datasets/OSM_processed_margo/train/00000927_img.png,0.275691986
/data/khokhlov/datasets/OSM_processed_margo/train/00000928_img.png,0.352615356
/data/khokhlov/datasets/OSM_processed_margo/train/00000929_img.png,0.277614594
/data/khokhlov/datasets/OSM_processed_margo/train/00001000_img.png,0.535072327
/data/khokhlov/datasets/OSM_processed_margo/train/00001001_img.png,0.204433441
/data/khokhlov/datasets/OSM_processed_margo/train/00001002_img.png,0.503055573
/data/khokhlov/datasets/OSM_processed_margo/train/00001003_img.png,0.283237457
/data/khokhlov/datasets/OSM_processed_margo/train/00001004_img.png,0
/data/khokhlov/datasets/OSM_processed_margo/train/00001005_img.png,0
/data/khokhlov/datasets/OSM_processed_margo/train/00001006_img.png,0.343982697
/data/khokhlov/datasets/OSM_processed_margo/train/00001007_img.png,0.353271484
/data/khokhlov/datasets/OSM_processed_margo/train/00001008_img.png,0.346862793
/data/khokhlov/datasets/OSM_processed_margo/train/00001009_img.png,0.243286133
/data/khokhlov/datasets/OSM_processed_margo/train/00001010_img.png,0.297431946
/data/khokhlov/datasets/OSM_processed_margo/train/00001011_img.png,0.151939392
/data/khokhlov/datasets/OSM_processed_margo/train/00001012_img.png,0.251556396
/data/khokhlov/datasets/OSM_processed_margo/train/00001013_img.png,0.39780426
/data/khokhlov/datasets/OSM_processed_margo/train/00001014_img.png,0.326118469
/data/khokhlov/datasets/OSM_processed_margo/train/00001015_img.png,0.248046875
/data/khokhlov/datasets/OSM_processed_margo/train/00001016_img.png,0.383644104
/data/khokhlov/datasets/OSM_processed_margo/train/00001017_img.png,0.293869019
/data/khokhlov/datasets/OSM_processed_margo/train/00001018_img.png,0.255935669
/data/khokhlov/datasets/OSM_processed_margo/train/00001019_img.png,0.386798859
/data/khokhlov/datasets/OSM_processed_margo/train/00001020_img.png,0.307041168
/data/khokhlov/datasets/OSM_processed_margo/train/00001021_img.png,0.185733795
/data/khokhlov/datasets/OSM_processed_margo/train/00001022_img.png,0.443157196
/data/khokhlov/datasets/OSM_processed_margo/train/00001023_img.png,0.341079712
/data/khokhlov/datasets/OSM_processed_margo/train/00001024_img.png,0.199577332
/data/khokhlov/datasets/OSM_processed_margo/train/00001025_img.png,0.329219818
/data/khokhlov/datasets/OSM_processed_margo/train/00001026_img.png,0.274284363
/data/khokhlov/datasets/OSM_processed_margo/train/00001027_img.png,0.152492523
/data/khokhlov/datasets/OSM_processed_margo/train/00001028_img.png,0.275524139
/data/khokhlov/datasets/OSM_processed_margo/train/00001029_img.png,0.230197906
/data/khokhlov/datasets/OSM_processed_margo/train/00001100_img.png,0
/data/khokhlov/datasets/OSM_processed_margo/train/00001101_img.png,0.167129517
/data/khokhlov/datasets/OSM_processed_margo/train/00001102_img.png,0.415542603
/data/khokhlov/datasets/OSM_processed_margo/train/00001103_img.png,0.107810974
/data/khokhlov/datasets/OSM_processed_margo/train/00001104_img.png,0.149467468
/data/khokhlov/datasets/OSM_processed_margo/train/00001105_img.png,0.059379578
/data/khokhlov/datasets/OSM_processed_margo/train/00001106_img.png,0
/data/khokhlov/datasets/OSM_processed_margo/train/00001107_img.png,0.23997879
/data/khokhlov/datasets/OSM_processed_margo/train/00001108_img.png,0.464782715
/data/khokhlov/datasets/OSM_processed_margo/train/00001109_img.png,0.145088196
/data/khokhlov/datasets/OSM_processed_margo/train/00001110_img.png,0.47195816
/data/khokhlov/datasets/OSM_processed_margo/train/00001111_img.png,0.282836914
/data/khokhlov/datasets/OSM_processed_margo/train/00001112_img.png,0.356582642
/data/khokhlov/datasets/OSM_processed_margo/train/00001113_img.png,0.376861572
/data/khokhlov/datasets/OSM_processed_margo/train/00001114_img.png,0.313301086
/data/khokhlov/datasets/OSM_processed_margo/train/00001115_img.png,0.43579483
/data/khokhlov/datasets/OSM_processed_margo/train/00001116_img.png,0.327610016
/data/khokhlov/datasets/OSM_processed_margo/train/00001117_img.png,0.389148712
/data/khokhlov/datasets/OSM_processed_margo/train/00001118_img.png,0.405601501
/data/khokhlov/datasets/OSM_processed_margo/train/00001119_img.png,0.312175751
/data/khokhlov/datasets/OSM_processed_margo/train/00001120_img.png,0.452072144
/data/khokhlov/datasets/OSM_processed_margo/train/00001121_img.png,0.178173065
/data/khokhlov/datasets/OSM_processed_margo/train/00001122_img.png,0.295127869
/data/khokhlov/datasets/OSM_processed_margo/train/00001123_img.png,0.239765167
/data/khokhlov/datasets/OSM_processed_margo/train/00001124_img.png,0.240608215
/data/khokhlov/datasets/OSM_processed_margo/train/00001200_img.png,0.567279816
/data/khokhlov/datasets/OSM_processed_margo/train/00001201_img.png,0.524013519
/data/khokhlov/datasets/OSM_processed_margo/train/00001202_img.png,0.398441315
/data/khokhlov/datasets/OSM_processed_margo/train/00001203_img.png,0.809131622
/data/khokhlov/datasets/OSM_processed_margo/train/00001204_img.png,0.777923584
/data/khokhlov/datasets/OSM_processed_margo/train/00001205_img.png,0.672225952
/data/khokhlov/datasets/OSM_processed_margo/train/00001206_img.png,0.205375671
/data/khokhlov/datasets/OSM_processed_margo/train/00001207_img.png,0.359161377
/data/khokhlov/datasets/OSM_processed_margo/train/00001208_img.png,0.319892883
/data/khokhlov/datasets/OSM_processed_margo/train/00001209_img.png,0.540046692
/data/khokhlov/datasets/OSM_processed_margo/train/00001210_img.png,0.327011108
/data/khokhlov/datasets/OSM_processed_margo/train/00001211_img.png,0.638587952
/data/khokhlov/datasets/OSM_processed_margo/train/00001212_img.png,0.407897949
/data/khokhlov/datasets/OSM_processed_margo/train/00001213_img.png,0.397605896
/data/khokhlov/datasets/OSM_processed_margo/train/00001214_img.png,0.165843964
/data/khokhlov/datasets/OSM_processed_margo/train/00001215_img.png,0.456104279
/data/khokhlov/datasets/OSM_processed_margo/train/00001216_img.png,0.499065399
/data/khokhlov/datasets/OSM_processed_margo/train/00001217_img.png,0.813781738
/data/khokhlov/datasets/OSM_processed_margo/train/00001218_img.png,0.391563416
/data/khokhlov/datasets/OSM_processed_margo/train/00001219_img.png,0.370979309
/data/khokhlov/datasets/OSM_processed_margo/train/00001220_img.png,0.368614197
/data/khokhlov/datasets/OSM_processed_margo/train/00001221_img.png,0.470546722
/data/khokhlov/datasets/OSM_processed_margo/train/00001222_img.png,0.350322723
/data/khokhlov/datasets/OSM_processed_margo/train/00001223_img.png,0.513092041
/data/khokhlov/datasets/OSM_processed_margo/train/00001224_img.png,0.193237305
